15,441599;41,7858777;"Castle Palazzo Baronale"
11,6968748;43,1053679;"Castle Palazzo Massaini"
9,9676961;44,7883133;"Castle Castello di Contignaco"
9,2022369;45,0113322;"Castle Castello di Mornico Losana"
8,8583878;45,2554582;"Castle Castello di Gambolò"
13,0101939;43,4929728;"Castle Case Pellegrini"
9,5036607;39,1161928;"Castle La Fortezza Vecchia"
11,9940677;43,2770035;"Castle Fortezza del Girifalco"
12,9887362;43,4739995;"Castle Isermann"
9,6399775;45,14647;"Castle Castello Cavazzi"
8,5948328;45,2916733;"Castle Castello Boschi"
12,48869;43,8255671;"Castle Torre di cerignano"
9,8725416;44,679559;"Castle Golaso"
11,1979488;46,5476367;"Castle Ruine Casatsch"
12,0574953;44,0328877;"Castle Rocca Malatestiana di Giaggiolo"
12,0038735;44,0438828;"Castle Castello"
11,5343724;46,5952976;"Castle Trostburg"
9,1201615;45,8432488;"Castle Castello d'Ardona"
9,1911006;44,8493735;"Castle Castello di Oramala"
12,7910868;41,7390538;"Castle Castello d'Ariano"
15,3891489;41,2215141;"Castle Castello di Deliceto"
12,1043231;42,4217897;"Castle Rocca Albornoz"
13,5854007;42,8527584;"Castle Forte Malatesta"
10,4684476;44,6277821;"Castle Castello di Bianello"
9,0939974;44,740257;"Castle Castello di Borgo Adorno"
9,0039823;44,652185;"Castle Castello degli Spinola di Montessoro"
11,5874368;44,3292624;"Castle Castello Pieve Sant'Andrea"
15,6531435;40,9983463;"Castle Castello di Melfi"
11,7221277;44,2755377;"Castle Rocca di Riolo"
12,1765221;43,5494047;"Castle Castello Bufalini"
12,0774159;43,5150262;"Castle Castello di Sorci"
10,687738;45,4120444;"Castle Castello"
10,8393071;46,6302092;"Castle Schloss Annenberg"
9,030839;44,6792286;"Castle ruderi del Castello Malaspina"
11,7972532;46,0227179;"Castle Eremo San Micel"
11,0473964;46,3304653;"Castle Valer"
13,063905;43,1885611;"Castle Rocca D'Ajello"
13,9953928;42,0515544;"Castle Castello Caldora"
11,5977239;44,9297205;"Castle Corte Palazzi"
10,7905098;42,7735708;"Castle Forte delle Rocchette"
8,8511851;45,8143381;"Castle Castello di Belforte"
10,4558179;44,5756855;"Castle Castello di Canossa"
11,768682;42,8987793;"Castle Rocca di Radicofani"
12,5161747;42,4997566;"Castle"
12,5206712;42,5140032;"Castle La Rocca di Narni"
11,8595005;46,189873;"Castle Castel Pietra"
11,6141771;43,0094617;"Castle Ripa d'Orcia"
8,504684;40,2973955;"Castle Castello dei Malaspina"
12,3247946;44,072537;"Castle Castello di Longiano"
11,6195071;44,8376477;"Castle Castello Estense"
11,2015104;46,5376385;"Castle Castel Schwanburg"
12,1011255;42,4157051;"Castle Palazzo dei Papi"
16,1603005;38,735451;"Castle"
9,6820346;44,1344874;"Castle Castello Doria"
12,7752416;42,0783922;"Castle Ruderi di Castiglione"
12,429537;46,5159855;"Castle Forte Alto di Col Vidal"
12,4286755;46,5145954;"Castle Forte Basso di Col Vidal"
9,8407517;44,2130171;"Castle Castello Malaspina"
9,1267091;44,9072382;"Castle Castello di Montesegale"
10,7191327;45,5474534;"Castle Torre Catullo"
12,3682695;46,6990921;"Castle Festung Werk Mitterberg"
11,112147;46,2691457;"Castle Castel San Pietro"
11,0665593;46,2355202;"Castle Tor di Visione"
10,6669247;43,8520539;"Castle Fortezza del Cerruglio"
11,1391952;46,6150439;"Castle Schloss Braunsberg"
10,4748923;43,4050821;"Castle"
13,3836409;43,5636204;"Castle Castel d'Emilio"
13,3866097;43,582573;"Castle Castello del Cassero"
10,0516228;45,6368463;"Castle Castello di Provaglio d'Iseo"
11,7434746;44,2216357;"Castle Castello di Rontana"
12,4538344;42,3432388;"Castle Castello di Borghetto"
10,0887382;44,4760278;"Castle Castello di Corniglio"
9,901237;44,8164681;"Castle"
10,9349321;43,2745452;"Castle Rocca Sillana"
10,9575066;43,2654216;"Castle"
11,9602687;46,8234241;"Castle Kehlburg"
11,6599032;46,7251846;"Castle Hanberg"
9,2254125;45,7755974;"Castle Castello Feudale"
14,576023;40,6274908;"Castle Castello Lauritano"
10,0484638;44,264616;"Castle Castello di Bastia"
11,2703966;43,4362576;"Castle Rocca alle Macìe"
15,0512751;40,2500787;"Castle Castelluccio"
12,3464359;42,4178315;"Castle Castello Orsini"
8,5357565;39,3148101;"Castle Castello Salvaterra"
9,8693312;44,1395402;"Castle Forte Bastia"
12,6925522;41,7074941;"Castle Palazzo Sforza Cesarini"
7,7224657;44,5496994;"Castle Castello di Fossano"
9,4909236;44,8962117;"Castle Castello di Monteventano"
9,4721568;44,9405032;"Castle Montecanino"
13,1162183;46,1058891;"Castle Castello di Villalta"
10,7251348;44,5754638;"Castle Castello di Casalgrande"
9,1822011;44,6133247;"Castle Torre Malaspina"
12,6258876;42,3727483;"Castle"
11,1466957;43,6210269;"Castle"
15,0545223;40,6208612;"Castle Castello Colonna"
11,1289289;43,5635281;"Castle Torre di Pogni"
11,2510674;45,4228411;"Castle Castello Scaligero"
10,2193277;45,0090411;"Castle Rocca dei Rossi"
10,1223722;44,9273453;"Castle Rocca Meli Lupi"
10,9815322;46,4192382;"Castle Castello d'Altaguardia"
8,3061946;44,2812058;"Castle Castello del Miele"
11,9121149;42,5495543;"Castle Palazzo Farnese"
11,7529904;42,5441643;"Castle Palazzo Farnese"
12,9400701;42,1321666;"Castle"
12,9084622;42,094891;"Castle"
12,899966;42,0499303;"Castle"
12,9024766;42,0722255;"Castle"
11,6890448;45,8121825;"Castle Palazzon"
11,1093809;46,2202066;"Castle Castello di San Gottardo"
11,5500818;43,6577552;"Castle Torre di Menzano"
12,8938749;42,0161914;"Castle Cenci"
12,1988218;43,275911;"Castle Castello di Sorbello"
7,227635;45,1078773;"Castle Castello Conti Carroccio"
12,8385491;42,0098423;"Castle Castello Cesi"
11,8299691;42,7572793;"Castle Palazzo del Cardinale Guido Ascanio Sforza"
8,3139631;40,5593295;"Castle Palazzo d'Albis"
9,9999869;46,1815357;"Castle Torre di Castionetto"
9,3927053;44,9142112;"Castle Rocca d'Olgisio"
12,7868751;42,1630053;"Castle Castello Orsini"
16,1795116;41,8809448;"Castle Castello"
11,0729741;46,683762;"Castle Stachlburg"
15,5547395;40,1389728;"Castle"
7,9749562;45,674689;"Castle Castello di Rosazza"
15,1986701;40,7376712;"Castle"
15,0546848;40,4450471;"Castle Castello di Capaccio"
15,637759;40,570056;"Castle Torre di Satriano"
15,2339698;41,8837576;"Castle"
14,3618262;41,1258372;"Castle Castel Morrone"
14,3272775;41,989321;"Castle Paese Vecchio"
15,3038817;40,0324398;"Castle Castello di Molpa"
7,560321;45,7492183;"Castle Castello Cly"
12,2943903;45,9818908;"Castle Castello di San Martino"
7,75417;45,738419;"Castle Castello di Graines"
11,0888418;46,3809127;"Castle Castel Malgolo"
11,5038172;44,6723845;"Castle Torre Gnadi"
10,9434102;43,3235134;"Castle Castello dei Vescovi"
11,1555861;43,4600175;"Castle Fortezza di Poggio Imperiale"
7,3475444;45,7481753;"Castle Castello Passerin d'Entreves"
7,4033491;45,7264387;"Castle Castello Di Brissogne"
11,1878052;43,5521085;"Castle Castello del Nero"
11,1892603;43,6325459;"Castle Castello di Bibbione"
7,6854918;45,6544236;"Castle Castello Issogne"
8,7895906;45,7751558;"Castle Castello di Azzate"
8,7952125;45,7548429;"Castle Castello di Caidate"
7,6697238;45,7237151;"Castle Castello Saint-Germain"
7,6719043;45,730244;"Castle Castello Chenal"
9,5224312;44,9467049;"Castle Castello di Agazzano"
11,1133001;43,6498623;"Castle Castello di Poppiano"
8,9988771;40,3884686;"Castle"
11,0428268;43,3401549;"Castle"
9,4405408;44,989248;"Castle Castello di Castelnovo"
10,4173055;43,8352737;"Castle Castello di Nozzano"
7,7002647;45,6849343;"Castle Castello Di Villa - Challand"
7,6955699;45,6699766;"Castle Castello Di Verres"
13,0876446;46,1500972;"Castle Castello di Caporiacco"
14,4290419;40,6180367;"Castle"
16,0870111;39,973591;"Castle Castello dei Principi di Sanseverino"
8,5053696;44,9175049;"Castle"
8,0724924;45,4222558;"Castle Castello di Roppolo"
13,8651231;42,9955713;"Castle Castello di Grottamare"
7,6283401;45,7416384;"Castle Castello di Ussel"
9,1954369;45,0238128;"Castle Castello di Santa Giuletta"
11,756992;44,7535777;"Castle Delizia Estense del Belriguardo"
7,9240285;44,2302433;"Castle Castello di Casotto"
10,9372315;43,1706836;"Castle Castello di Fòsini"
10,4233001;42,8310695;"Castle Torre del Giove"
13,3565257;43,1638287;"Castle La rocca"
7,2992367;44,7476761;"Castle Castello di Bagnolo"
7,2971641;44,7500526;"Castle Palazzo Malingri"
7,0651908;44,5883556;"Castle Ruderi del Castello (XIV sec)"
13,8597634;43,0164203;"Castle Castello di Sant'Andrea"
8,2952825;44,6617466;"Castle"
11,0130506;43,811803;"Castle Rocca di Carmignano"
11,7672716;45,7979077;"Castle La Torre di Dante"
9,196926;44,8237454;"Castle Palazzo - Castello Malaspina"
11,7325263;45,7690102;"Castle Castello di Bassano del Grappa"
12,2352506;45,8506318;"Castle Castello di Susegana san salvatore"
11,9124395;45,8017087;"Castle Castello di Asolo"
10,0211503;44,1357385;"Castle Castello Malaspina"
13,6536782;37,9973631;"Castle"
13,6161424;38,0155093;"Castle"
7,4386664;44,3422508;"Castle"
7,4811348;44,5641811;"Castle Castello Reynaudi"
7,4817726;44,563548;"Castle Castello rosso"
7,482912;44,5635939;"Castle Il Castellotto"
11,3720361;44,3431199;"Castle Castello di Zena"
11,0102087;44,4764563;"Castle Rocca di Vignola"
11,3592617;43,1838857;"Castle Crevole"
9,5466702;44,9268302;"Castle Castello di Momeliano"
7,4383934;44,6217612;"Castle"
7,4066418;44,5981248;"Castle Torre di Brondello"
18,127917;40,0505308;"Castle"
7,332901;45,6234024;"Castle Casa Forte Di Tarambel"
17,1111444;40,5871623;"Castle"
15,0124448;40,836837;"Castle Castello"
10,5919569;43,5660938;"Castle Castello dei Vicari"
9,6135987;45,0036627;"Castle"
12,5904421;38,0358373;"Castle"
9,5912341;44,9508123;"Castle Castello di Rivalta"
9,6834269;44,8884365;"Castle Castello di Torrano"
9,6714402;44,9128601;"Castle Castello di Vigolzone"
9,5661937;44,8788937;"Castle Castello di Montechiaro"
7,0823085;45,6264782;"Castle Maison Forte"
6,7526183;44,9648407;"Castle Fort du Mont Chaberton"
7,0834407;45,6726819;"Castle Casa Forte Di Planaval"
9,9075839;44,2907562;"Castle castello di Borgo"
9,5163259;44,9121073;"Castle Castello di Rezzanello"
8,1877657;45,5315439;"Castle Castello di Castellengo"
11,3262946;45,3205459;"Castle Corte Grande o Cucchetta"
13,5041346;45,8879937;"Castle palazzo del capitano"
6,9832017;45,717824;"Castle Fortificazioni"
6,9708442;45,7168742;"Castle Ricovero Cap, Sandino"
6,8703768;45,763415;"Castle Ex Ricovero Magg, Sonza"
6,920851;45,7619063;"Castle Ex Ricovero Magg, Reggiani"
11,4054275;43,8738775;"Castle Castello di Monte Rotondo"
11,3797591;43,0970914;"Castle Rocca Gonfienti"
12,666674;41,9251123;"Castle Castello di Lunghezza"
9,5852273;44,9098806;"Castle Castello di Statto"
13,7734126;45,6471944;"Castle"
11,6644045;45,3637753;"Castle"
11,5490883;43,2826259;"Castle Monte Sante Marie"
11,1532281;43,3087544;"Castle Castellaccio"
11,2292885;43,2642;"Castle Castellare di Malignano"
11,2303051;43,2970509;"Castle Castello del Poggiarello"
11,264117;43,1877762;"Castle Castello di Capraia (Montecapraia)"
11,1833658;43,2331136;"Castle Castello di Montarrenti"
11,252433;43,2104597;"Castle Castello di Orgia"
11,1428203;43,2917644;"Castle Gallena"
11,1581666;43,2737463;"Castle Palazzo al Piano"
11,1549424;43,2799328;"Castle Radi di Montagna"
14,3912769;41,1391819;"Castle"
11,0813835;46,3299204;"Castle Castel Bragher"
9,4876586;45,1799672;"Castle Castello Belgioioso"
9,0399987;44,9061717;"Castle Rocca di Montalfeo"
11,7122228;44,9145737;"Castle Castello di Fossa d'Albero"
11,2061837;43,9992962;"Castle Castelluccio"
13,2218111;38,173879;"Castle"
7,482817;44,6143896;"Castle Castello della Manta"
7,21531;45,8240979;"Castle Chateau Verdun"
7,0485625;45,0491484;"Castle Forte Serre Marie"
12,7456205;42,257537;"Castle"
7,2966227;45,7780611;"Castle Torre di Gignod"
10,1672185;44,0085906;"Castle Castello aghinolfi"
10,5749856;43,5149604;"Castle Castello di Gello"
10,7763822;42,8444609;"Castle Torre Civette"
14,4741945;40,6883413;"Castle Castello Borbonico"
7,8131592;45,5828325;"Castle Casa Forte "Gran Masun""
7,8131069;45,5837891;"Castle Casa Forte "Palazzotto Ugoneti""
10,7306717;44,5110088;"Castle Rocchetta"
